question_id,subject_id,type_id,grade_id,difficulty_id,content,answer,analysis,options,created_date,row_index
2433558724853760,261807.0,,4.0,,【详解】 （1）本题考查学生对名著情节的概括能力。学生在学习中要注意积累的广泛性，既要注意表面的知识，如作者、背景、写作特色、涉及人物及故事情节等，又要了解一些细节，并且及时做笔记，做到积少成多，常读常新，逐步深化印象。做题时才能信手拈来，得心应手。 题目要求简要概括《红楼梦》第三十回“龄官画蔷”情节中出现的多次误会。《红楼梦》第三十回中，一共出现了三次误会。最开始，宝玉看见一个女子手拿钗子在地上挖土，便以为她是在效仿黛玉要葬花，心下对这个女子便觉得厌恶。之后发现这个女子不是在葬花，而是在写字，根据女子的笔画认出这是在写“蔷”字，便以为这个女子是有感于蔷薇花而诗兴大发，而要作诗填词。接着大雨突至，宝玉提醒女子不要淋雨，女子因为蔷薇花架的隔档，没有认出是宝玉，而是认为提醒自己的是一个贾府丫头。考生可以根据这些内容总结作答。 （2）本题考查学生对名著知识的积累能力和对人物情感的分析能力。解答此类题目，考生要注意平时阅读名著的时候，要弄清名著的主要情节内容，要能对名著中的人物形象准确把握，要能结合现实正确评价作品的主题及现实意义，这类试题一般考查的是考生对名著阅读的掌握情况，所以要想很好的完成这类试题，其实功夫在于平时的认真研读，不要求通读文章，但是要认真把握名著的重点内容。 题目要求分析《家》中觉慧嘲笑觉新在觉民婚姻上的懦弱无用时，觉新表现出来的复杂情感。要解答这个问题，就要回归到巴金的《家》中。题目给定的情节位于《家》第32章，高老太爷给觉民指婚，觉民因不满意而逃婚。作为大哥的觉新在和经过了几天的考虑和商量，决定替觉民向祖父高老太爷求情。没想到求情不成，反而被高老太爷一顿痛骂。高老太爷执意觉民的亲事绝不能打消，如果觉民到月底还不回家，就登报不承认他是高家的子弟，而叫觉慧代替他应承这件亲事。觉新不敢再说什么了，他唯唯地答应着。从祖父的房里退出来以后，他马上找了觉慧来，把祖父的话告诉觉慧。他重述着祖父的话，想借此威胁觉慧。他以为觉慧为了自己的缘故，也许会把觉民找回来。然而觉慧已经有了准备，他对祖父的话不表示意见，只是冷笑两声，并嘲笑觉新在觉民婚姻上的懦弱无用。面对觉慧的嘲笑，觉新“脸马上涨红了，过后又变成了青色。他气得身子发抖，接连说了几个‘你’字，还想努力说话”。觉新作为家中的老大，在家族关系上,,,,1970-01-01 00:00:00,674.0
2433566285414400,260309.0,,4.0,,(1)题详解： 本题考查识记现代汉语普通话常用字的字音能力。此类题主要考查多音字、形声字、形似字、生僻字的字音。多音字要依照“据义定音，音随义转”的特点，区分一般词语与专用词语的读音、词性辨别读音等。平时要善于积累，同时要结合词义、词性、汉字“六书”等相关知识及技巧进行辨析。本题中， A 项，“深父 (fù) ”错，应读作“深父 (fǔ) ”父：通“甫”。 故选 A 。 (2)题详解： 本题考查理解常见文言实词在文中的含义和用法的能力。理解文言实词意思的技巧：从语法搭配的角度辨析词性；从语义搭配的角度推测词义；从语境暗示的角度推断词义；从字形构成的角度推测词义；从词类活用 ( 古今异义 ) 等用法的角度判断词义；从句子结构对称的角度推断词义；从字音字形通假的角度推断词义。解答此类题目时，首先应审题，明确选择的要求，如本题“下列加点词语的解释，全部正确的一项是”，这是针对文言实词中的一词多义现象设题，然后根据词语在句中的位置以及上下文确定义项。 ①句“则或咎其欲出者”的“或”应解释为“有人”。整句话的意思是：就有人埋怨那主张退出的人。 ④句“其文漫灭”中的“漫”应解释为“ 模糊不清”整句话的意思是：上面的文字已被剥蚀、损坏近乎磨灭。 ⑦句“有怠而欲出者”中的“怠”应解释为“懈怠”。整句话的意思是：有个懈怠而想退出的伙伴。 ⑧句“而予亦悔其随之而不得极乎游之乐也”中的“极”应解释为“尽，这里有尽情享受的意思，形容词活用作动词”。整句话的意思是：我也后悔跟他出来，而未能极尽游洞的乐趣。 故选 B 。 (3)题详解： 本题考核理解常见文言虚词在文中的意义和用法能力。文言虚词重点记忆考纲规定的 18 个文言虚词的用法和意义，还要重点记忆课本中的经典例句。命题的方式基本是一句课本中的，一句语段中的，如果课本的不熟悉根本无法作答。答题时首先明确课本的虚词含义，然后把课本中的带入到文本中的句子当中，看是否通顺。例句中的“其”是加强反问语气的副词，难道。整句话的意思是：难道谁敢讥笑他吗？ A 项，“距其院东五里”中的“其”是代词，那个。整句话的意思是：距离那禅院东边五里。 B 项，“以其求思之深而无不在也”中的“其”是代词，他们。整句话的意思是：是因为他们探究、思考深邃而且广泛。 C 项，“一之谓甚，其可再乎”中的“其”是是加强反问语气的副词，难道。整句话的意思是：（犯）一次错误已经很过分了，怎么可以再犯类似的错误呢？ D 项，“而予亦悔其随之，而不得极乎游之乐也”中的“其”是第一人称代词，自己。整句话的意思是：我也后悔跟他出来，而未能极尽游洞的乐趣。 故选 C 。 (4)题详解： 本题考查学生理解常见文言实词在文中的含义和用法的能力。解答此类题目，应先明确题干对于选择的要求，如本题“下列各句中的加点的词语没有活用现象的一句”，这是针对文言实词中词类活用设题，考生可以先明确加点词本身的词性，然后根据在句中的位置或所做的成分来分析活用类型。 A 项“其下平旷，有泉侧出”中的“侧”是名词作状语，从旁边。整句话的意思是：　由此向下的那个山洞平坦而空阔，有一股山泉从旁边涌出。 B 项，“火尚足以明也”中的“明”是形容词作动词，照明。整句话的意思是：火把还能够继续照明。 C 项，“至于幽暗昏惑，而无物以相之”中的“幽暗昏惑”是形容词作名词，幽深昏暗而使人感到模糊迷惑的地方。整句话的意思是：到了那幽深昏暗而使人感到模糊迷惑的地方却没有必要的物件来支持，也不能到达。 D 项，“有志矣，不随以止也”中的“止”是停止的意思。整句话的意思是：虽然有了志气，也不盲从别人而停止。 故选 D 。 (5)题详解： 本题考查的是理解古今异义词的能力。解答此类试题要注意考点考向的要求。这是一道理解文言实词中的双音节古今异义的词语的题目，双音节古今异义的词语大致有几种情况，一般的是古汉语的一个词相当于现代汉语的一个词语，而古汉语的一个词语就对应一个现代汉语的词组。解答此类题目时，应明确要求，如本题“下列句子中，加点的词与现代汉语意思相同的一项”，针对古今异义设题，然后应结合具体的语境，运用语法知识理解这些词语的意思。 A 项“然视其左右，来而记之者已少”中的“左右”左边、右边的意思，整句话的意思是：然而看看左右的石壁，来此而题记的人已经很少了。 B “比好游者尚不能十一”中的“十一”是十分之一的意思，是古今异义词，整句话的意思是：比起那些喜欢游险的人来，大概还不足十分之一 C 项，“而世之奇伟瑰怪非常之观，常在于险远”中的“非常”是非同寻常的意思，是古今异义词，整句话的意思是：但是世上奇妙雄伟、珍异奇特、非同寻常的景观，常常在那险阻、僻远少有人至的地方 D 项，“此所以学者不可以不深思而慎取之也”中的“学者”是“求学的人”。是古今异义词。整句话的意思是：这就是求学的人不可不深入思考而谨慎地援用资料的缘故。 故选 A 。 (6)题详解： 此题考查原文内容的理解和分析能力。解答此类题要把握文中的基本概念和重要信息，提取并整合最能表达作者写作意图或文章主旨的语句，阐释或归纳文中的主要内容。解答是应先从原文中找到与选项相关的阅读区间，然后与选项的表述仔细比对，看是否一致；同时还要了解错误表述设置的一般思路，比如张冠李戴、无中生有、混淆时态、以偏概全、曲解文意等等。本题中， 根据原文“褒禅山亦谓之华山”可知，褒禅山被称为华山。 A 项，“‘花山’是错误的称呼”错，根据原文“距洞百余步，有碑仆道，其文漫灭，独其为文犹可识曰‘花山’。今言‘华’如‘华实’之‘华’者，盖音谬也”可知，石碑上的文字从勉强能认得出的地方还可以辨识出“花山”的字样。如今将“华”读为“华实”的“华”，大概是读音上的错误。所以褒禅山也可能称为“花山”。 C 项，属于无中生有，褒禅山的名称与华山洞无关。 D 项，“被慧褒和尚”错，因为慧褒和尚，褒禅山才被称为褒禅山的。 故选 B 。 (7)题详解： 本题考查文言翻译的能力。题干要求选出“翻译正确的一项”。文言文翻译重在直译，要特别关注特殊句式、固定句式、动词、虚词等。本题中， “漫灭”的意思是：因风化剥落而模糊不清。不是指“磨平了”，所以排除 AB 。 “其为文”的意思是碑上残存的文字，不是指“深刻着的碑文”，所以排除 D 。 故选 C 。 (8)题详解： 本题考查文言翻译的能力。题干要求选出“翻译正确的一项”。文言文翻译重在直译，要特别关注特殊句式、固定句式、动词、虚词等。本题中， “所以”是古今异义词，这里指……原因。排除 AC 。 “学者”是古今异义词，求学的人，排除 B 。 故选 D 。 (9)题详解： 本题考查理解并翻译文中句子的能力。翻译时以直译为主，意译为辅，把句子中的每一个字都要落到实处，注意重点实词、虚词、词类活用和特殊句子的翻译，不能翻译的助词等删掉，省略的内容根据上下文补充，平时训练时注意自己确定句子的赋分点，翻译时保证赋分点的落实。 第一句得分点：“既”，已经；“咎”，责怪；“其随之”中的“其”，自己；“极”极尽。 第二句得分点：“尽”，用尽，竭尽；“至”，到达；“其”助词，加强反问语气，难道。 【点睛】 词类活用包括以下几种类型。 一、名词活用为动词，因为能愿动词只能修饰动词，所以，如果名词前紧接能愿动词时，即可判断它是活用成了动词 ; 因为只有动词能带宾语和介宾补语，所以，如果名词后紧接代词或处所名词、介宾短语，即可判断它是活用成了动词 ; 同理，如果两个名词连用，二者之间既非并列关系，也非修饰关系，其中必有一个活用成了动词。 二、形容词活用为动词，按一般语法，形容词不能带宾语，所以，如果形容词出现在代词前面，就可以判断它活用成了动词 ; 同理，如形容词出现在名词或名词性短语前，而它和后面的名词或名词性短语之间又构不成偏正关系，那么这个形容词就活用成了动词。 三、名词作状语，从句法关系看，谓语动词在句中总是出现在主语、状语后，所以，如果名词出现在动词前，而句子已有明确的主语时，即可判断名词活用成了状语。 四、动词、形容词活用为名词，从句法关系看，动词在句中常出现在主语、状语之后作谓语，所以，如果在谓语动词前或后出现了动词，且具有明显的表示人或事物的意义时，即可判断动词活用成了名词。这一名词一般出现在句中主语或宾语的位置上，有时前边有“其”字。五、使动用法，所谓使动用法，就是谓语动词具有“使宾语怎么样”的意思。不及物动词带了宾语，一般而言可以断定活用成了使动。 六、意动用法 意动用法一般涉及的是形容词和名词。形容词、名词带宾语用如意动，就是“觉得宾语怎么样”，是在主观上认为宾语所代表的事物具有用作意动的形容词表示的性质或状态，或者成为用作意动的名词所表示的人或事物，经常可以翻译成“以……为……”或“认为……是……”或“把……当作……”。 联系上下文分析词语是怎么活用的。一个词是不是活用作另一类词，主要是看它在句中所处的地位，前后有哪些词类的词和它相结合，构成什么样的句法关系，具备了哪些语法特点等等。所谓词类的活用，是说某词本属于某一词类，只是在句中临时具有别一词类的性质，并不是说这个词分属于两个词类，否则就成了词的兼类了。使动用法是指主语所代表的人物并不施行这个动词所表示的动作，而是使宾语所代表的人或事物施行这个动作，即谓语动词具有“使宾语怎么样、做什么”的意思。使动用法中的谓语动词有的本来就是动词，有的本来属于形容词或名词。由于原来的词类不同，活用作动词时，它们所表示的语法意义也不完全相同。 译文： 褒禅山也称为华山。唐代和尚慧褒当初在这里筑室居住，死后又葬在那里；因为这个缘故，后人就称此山为褒禅山。现在人们所说的慧空禅院，就是慧褒和尚的墓舍。距离那禅院东边五里，是人们所说的华山洞，因为它在华山南面而这样命名。距离山洞一百多步，有一座石碑倒在路旁，上面的文字已被剥蚀、损坏近乎磨灭，只有从勉强能认得出的地方还可以辨识出“花山”的字样。如今将“华”读为“华实”的“华”，大概是读音上的错误。 由此向下的那个山洞平坦而空阔，有一股山泉从旁边涌出，在这里游览、题记的人很多，这就叫做“前洞”。经由山路向上五六里，有个洞穴，一派幽深的样子，进去便感到寒气逼人，探究它的深度，就是那些喜欢游险的人也未能走到尽头——这是人们所说的“后洞”。我与四个人打着火把走进去，进去越深，前进越困难，而所见到的景象也就更加奇妙。有个懈怠而想退出的伙伴说：“再不出去，火把就要熄灭了。”于是，只好都跟他退出来。我们走进去的深度，比起那些喜欢游险的人来，大概还不足十分之一，然而看看左右的石壁，来此而题记的人已经很少了。洞内更深的地方，大概来到的游人就更少了。当决定从洞内退出时，我的体力还足够前进，火把还能够继续照明。我们出洞以后，就有人埋怨那主张退出的人，我也后悔跟他出来，而未能极尽游洞的乐趣。 对于这件事我有所感慨。古人观察天地、山川、草木、虫鱼、鸟兽，往往有所得益，是因为他们探究、思考深邃而且广泛。平坦而又近的地方，前来游览的人便多；危险而又远的地方，前来游览的人便少。但是世上奇妙雄伟、珍异奇特、非同寻常的景观，常常在那险阻、僻远少有人至的地方，所以，不是有意志的人是不能到达的。虽然有了志气，也不盲从别人而停止，但是体力不足的，也不能到达。有了志气与体力，也不盲从别人、有所懈怠，但到了那幽深昏暗而使人感到模糊迷惑的地方却没有必要的物件来支持，也不能到达。可是，力量足以达到目的而未能达到，在别人看来是可以讥笑的，在自己来说也是有所悔恨的；尽了自己的主观努力而未能达到，便可以无所悔恨，这难道谁还能讥笑吗？这就是我这次游山的收获。 我对于那座倒地的石碑，又感叹古代刻写的文献未能存留，后世讹传而无人弄清其真相的事，怎么能说得完呢？这就是学者不可不深入思考而谨慎地援用资料的缘故。 同游的四个人是：庐陵人萧君圭，字君玉；长乐人王回，字深甫；我的弟弟王安国，字平甫；王安上，字纯甫。,,,,1970-01-01 00:00:00,675.0
2433683222937600,117.0,,2.0,,听古诗，完成下列各小题。 1. 这首诗的作者是 _____ 朝代的 _____ 。（ ） A. 唐代 杜甫 B. 唐代 李白 C. 宋代 杜甫 D. 宋代 李白 2. “两个黄鹂鸣翠柳”中的哪个字写得最为传神，运用拟人的手法把黄鹂写得更加活泼。（ ） A. 两 B. 鸣 C. 翠 D. 柳 3. 下列哪些不是诗歌当中所描写到的颜色（ ） A. 黄 B. 翠 C. 青 D. 红 4. 诗歌当中没有写到的景物是（ ） A. 黄鹂 B. 白鹭 C. 乌鸦 D. 小船 5. 千秋雪的意思是（ ） A. 一千个秋天的雪 B. 秋天的很多雪 C. 终年不化的积雪 D. 一场秋天下的雪 6. 这首诗表达了诗人怎样的心情？（ ） A. 对黄鹂的喜爱 B. 对白鹭的喜爱 C. 对天气变化的赞叹 D. 表现了诗人心情的舒畅和喜悦,1. A 2. B 3. D 4. C 5. C 6. D,【分析】 绝句 杜甫 两个黄鹂鸣翠柳，一行白鹭上青天。 窗含西岭千秋雪，门泊东吴万里船。 (1)题详解： 明确作者和朝代是一首古诗当中的最基本要掌握的知识，首先确定本诗的作者是杜甫，再次确定杜甫是唐代诗人。 (2)题详解： 仔细阅读题干得知，运用拟人的手法把黄鹂写的活泼，即为鸣这个字。 (3)题详解： 不是诗歌当中所写到的颜色即为红色，黄、翠、青分别在诗歌的前两句话中有写到。 (4)题详解： 诗歌当中没有写到的景物是乌鸦，在诗歌的一二两句中都有写到黄鹂，白鹭和小船。 (5)题详解： 千秋雪的意思是终年不化的积雪，根据诗歌的主要内容来理解，结合诗歌的上下句来分析。 (6)题详解： 整首诗歌所表达的感情为诗人的一种愉悦和轻松的心情，其余三个选项并不能全面的概括出作者的思想感情。,,1970-01-01 00:00:00,676.0
2434185418743808,261104.0,,4.0,,【详解】 本题考查识记文学常识的能力。做此题时，要求考生在调动平时学习积累的时候要放开眼界，多去关注一些传统文化知识和中外文化常识，尤其是课本的注释的相关内容，重点记忆课本涉及到的和经典阅读中列出的作品。平时注意积累，理出线索，形成体系。 A 项，“你好呵，欢乐的精灵！”是雪莱《致云雀》中的句子； B 项， 《致云雀》应为《立在地球边上放号》； C 项，“《立在地球边上放号》”应为“《峨日朵雪峰之侧》”。 故选 D 。 【点睛】 文学常识类题目考查内容较为广泛，需要考生长期注重文化积累。文学常识的考核主要集中的中外中的作家、作品，文学现象、文学流派，文体知识等。重点记忆课本涉及到的和经典阅读中列出的作品。平时注意积累，理出线索，形成体系。在做题时，也要关注某一个细节或者某一个用词上出现的瑕疵和陷阱，做到仔细甄别。,,,,1970-01-01 00:00:00,679.0
2436384810975232,30504.0,,2.0,,because he thinks they can make him thin and they are good for his health.” 可知，蔬菜和水果是有利于他的健康的，故 d 选项 “his health. （他的健康） ” 符合题意，故选 d 。 4. 他走在 ___________ 。根据倒数第二句 “He walks along the road.” 可知，他沿着路走，故 b 选项 “the road （路） ” 符合题意，故选 b 。 5. 汤姆跑 ___________ 。根据最后一句 “In the morning,,,,1970-01-01 00:00:00,681.0
2436853872181248,1006.0,,3.0,,(1)题详解： 本题考查对诗句的理解。这是辛弃疾寄好友陈亮（陈同甫）的一首词，词中回顾了他当年在山东和耿京一起领导义军抗击金兵的情形，描绘了义军雄壮的军容和英勇战斗的场面，也表现了作者不能实现收复中原的理想的悲愤心情。首句“醉里挑灯看剑”，“看剑”表示雄心，“挑灯”点出时间，醉里还挑灯看剑是写念念不忘报国。次句“梦回吹角连营”，写拂晓醒来时听见各个军营接连响起雄壮的号角声。作者运用“挑灯看剑”“梦回连营”这些细节，描写了曾经经历过而今已经失去的军营生活，表现了作者依然眷恋着自己曾经浴血奋战的疆场，蕴含了作者渴望杀敌报国、收复中原、建功立业的思想感情。古代有一种牛名叫“八百里驳”，“八百里”这里代指牛。“了却君王天下事”，指完成恢复中原的大业，了却：了结，完成。 (2)题详解： 本题考查对诗歌内容的理解。 C ．理解不正确。下阕通过想象，表现主人公收复中原、报效国家的宏愿，以及壮志难酬的悲痛之情。“了却君王天下事，赢得生前身后名”两句，描写战斗获胜，大功告成时将军意气昂扬的神情。作者的最高理想是为朝廷完成北伐金人、收复失地的大业，是积极向上的，表达出强烈的爱国激情，而 C 理解成了“作者的最高理想便是赢得生前的功勋、身后的美名，这些显得非常功利庸俗，对此我们应持批判的态度”，曲解了原意；“赢得生前身后名”有其思想认识方面的时代局限性，但这也是封建文人人生价值得以体现的一种形式。 故选 C 。,,,,1970-01-01 00:00:00,682.0
2437193587892224,102.0,,2.0,,按课文内容填空。 1．青海长云暗雪山， __(1)__ 。黄沙百战穿金甲， __(2)__ 。这首诗的作者 __(3)__ 是 __(4)__ 朝著名诗人。 2． __(5)__ ，五千仞岳上摩天。 __(6)__ ，南望王师又一年。这首诗的作者 __(7)__ 是 __(8)__ 朝著名诗人。 3．故人西辞黄鹤楼，烟花三月下扬州。 __(9)__ ， __(10)__ 。,,【详解】 本题主要考查对古诗词的理解记忆能力。解答本题，需要回顾诗歌的内容，然后结合前后句（或题目提供的信息）进行补充填空即可。在平时的学习中，我们一定要熟练掌握古诗内容，这样在答题时我们才能更准确地写出正确答案。,,1970-01-01 00:00:00,683.0
2437196342206464,114.0,,2.0,,【详解】 此题主要考查病句辨析能力。 修改病句： 认真读原句，弄清句子要表达的意思。找出有毛病的地方，根据病因修改。修改病句不能改变原句的意思。检查修改后的句子，看句子是否完整、通顺、合理。 （ 1 ）用词不当。（ 2 ）搭配不当。 （ 3 ）成分残缺。 （ 4 ）词序混乱。（ 5 ）重复啰唆。（ 6 ）前后矛盾。 （ 7 ）不符事理。（ 8 ）归类不当。 （ 9 ）指代不明。 1．关联词搭配不当。将“只要”改为“即使”。 2．用词不当。将“夸耀”改为“称赞”。夸耀：向人炫耀自己的长处、优势、功劳等属于贬义词，在此句中与参观者赞叹学校的环境搭配不当，此句应用褒义词。,,,,1970-01-01 00:00:00,684.0
2439109017247745,1303.0,,3.0,,张莉同学“探究声音的产生”的实验装置如图甲所示，将系在细线上的乒乓球靠近音叉： (1)当张莉用锤敲击音叉的时候，既听到音叉发出的声音，又观察到 __(1)__ ，通过这个实验可以得出的结论是 __(2)__ ； (2)乒乓球在实验中起到的作用是： __(3)__ ，这种研究方法叫做 __(4)__ （选填“等效法”、“控制变量法”、“转换法”或“类比法”）； (3)如将上述装置右侧再放一个音叉，组成乙图的装置，并由执行“神舟十一号”飞船和空间实验任务的宇航员带到“天宫二号”空间实验室做实验。请你预测当敲击右侧的音叉时，会看到乒乓球 __(5)__ （选填“弹开”或“不动”），这进一步说明了 __(6)__ 。,,【详解】 (1)[1] 当张莉用锤敲击音叉的时候，既听到音叉发出的声音，又观察到乒乓球弹开。 [2] 乒乓球弹开说明音叉在振动，同时音叉发出的声音，这可以得到实验结论：声音是由于物体的振动产生的。 (2)[3][4] 音叉的振动不能观察，但乒乓球的弹起可以观察，所以乒乓球在实验中起到的作用是把不容易观察到的振动现象放大；这种研究方法叫做转换法，把观察音叉的振动转换到观察乒乓球的弹起。 (3)[5][6] 在空间实验室做实验时，处于真空环境，敲击右侧的音叉时，会看到乒乓球不动，这是因为真空不能传声,,1970-01-01 00:00:00,685.0
2439450961920001,260203.0,,4.0,,(1)题详解： 本题考查学生对情节内容的把握和人物出场特点的分析能力。人物的出场，多有烘托、渲染、蓄势的作用，作答的时候要善于抓住相关人物出场的动作、语言、神态等语句，进行分析和归纳。题干要求回答：王熙凤的出场有什么特点？这说明了什么？首先回归文本：一语未了，只听后院中有人笑声，说：“我来迟了，不曾迎接远客！”黛玉纳罕道：“这些人个个皆敛声屏气，恭肃严整如此，这来者系谁，这样放诞无礼？”心下想时，只见一群媳妇丫鬟围拥着一个人从后房门进来。通过侧面表现林黛玉对王熙凤的感受——“放诞无礼”，可以看出王熙凤在家族中的地位是不同凡响的。而未见其人先闻其声，更是写出了王熙凤“泼辣、爽利”的性格特征。而“只见一群媳妇丫鬟围拥着一个人从后房门进来”，更说明她在贾府中众星捧月的地位。 (2)题详解： 王熙凤的肖像是是从两个角度写的，一个是服饰，一个是容貌。（1）写服饰表现的性格：猛一见“彩绣辉煌，恍若神妃仙子”，头上、项上、裙边的饰物放着珠光宝气，全身上下衣裙华贵而绚丽。这透出她占有财富的欲望，有着贪婪、俗气的性格。（2）写容貌表现的性格：“身量苗条，体格风骚；一双丹凤三角眼，两弯柳叶吊梢眉”可见她年轻貌美、风骚绝伦；“三角眼”“吊梢眉”又写出她绝非安分、善良之辈，而是刁钻、狡黠之人。“粉面含春威不露，丹唇未启笑先闻”画龙点睛地表现了她的威势及笑里藏刀的阴险性格。 (3)题详解： 本题考查学生对人物语言的分析和归纳能力。语言是思维的外壳，人们常说“言由心生”，从人物的个性化语言，能够一定程度上折射出这个人物的性格特征来。题干要求回答：对王熙凤的语言描写，表现了王熙凤的什么性格特点？首先找到对王熙凤的语言描写的句子。除了开场的句子，体现她的放诞之外，从“因笑道：‘天下真有这样标致的人物，我今儿才算见了！况且这通身的气派，竟不像老祖宗的外孙女儿，竟是个嫡亲的孙女，怨不得老祖宗天天口头心头一时不忘。只可怜我这妹妹这样命苦，怎么姑妈偏就去世了！’”以及忙转悲为喜道：“正是呢！我一见了妹妹，一心都在他身上了，又是喜欢，又是伤心，竟忘记了老祖宗。该打，该打！”等语句可看出她的察言观色、见风使舵，溜须拍马，专讨“老祖宗” —— 贾母的欢心。 (4)题详解： 此题考查学生分析、概括作品中的人物形象特点及其作用的能力。要求学生筛选文本的相关内容概括人物形象，并结合文本内容简要分析人物的性格特点。分析人物性格特点，要画出小说中关于人物言行的语句，通过对人物的外貌、语言、动作、心理描写来把握，还要从小说情节的发展中总体把握人物性格特点，答题要用“特点 + 分析”的模式。题干要求试根据选文内容，分析林黛玉的形象。这篇课文就是以《林黛玉进贾府》为题，从林黛玉的眼光来看贾府中的人物，感知这里的人情世故等。林黛玉自己本着“不敢多说一句话，多行一步路”，事事小心，时时在意的处世原则。选文更多是她的心理和语言描写。从“黛玉虽不识，也曾听见母亲说过，大舅贾赦之子贾琏，娶的就是二舅母王氏之内侄女，自幼假充男儿教养的，学名王熙凤。黛玉忙陪笑见礼，以‘嫂’呼之”等可看出她的小心谨慎。而贾母说林黛玉身子弱，王熙凤问她“现在吃什么药”之类的，可看出林黛玉的身体病弱。总之，这是一个多愁善感、体弱多病、小心谨慎的柔弱女孩。 【点睛】 人物形象分析的题目应该首先从人物的语言、动作、心理、肖像和其它侧面的描写中指出人物的性格，然后结合文章的内容进行分析，即列举文中反映该形象特征的事例。注意主要和次要性格的区分，要概括和文章的主要情节相关、和文章的主旨相关的人物的主要形象特征，注意各点之间不要相互包含，答题不要只简单的回答性格特征。,,,,1970-01-01 00:00:00,686.0
2440474089750528,100402.0,,3.0,,(1)题详解： 本题考查文言实词的含义。理解文言词语的含义要注意其特殊用法，如通假字、词类活用、一词多义和古今异义词等。平时要多积累文言词汇，要能结合具体语境弄清句子的意思来辨析推断，揣摩其意思。“念无与为乐者”意思是想到没有（可以与我）共同游乐的人，“念”是“考虑，想到”的意思；“相与步于中庭”是倒装句，实际为“相与于中庭步”，意思是共同在院子里散步，“相与”是“共同，一起”的意思。 (2)题详解： 本题考查对句子的赏析。赏析句子一般从表达方式（描写类、议论抒情类）、语言表达（修辞和句式特点）、写作方法（动静结合、侧面描写、正面描写等）等方面分析。“庭下如积水空明，水中藻、荇交横，盖竹柏影也”。“积水空明”将澄澈的月光比作积水，写月光的清澈透明，“藻、荇交横”用交错相生的水草比作竹柏的影子，写竹柏倒影的清丽淡雅。前者给人以一池春水的静谧之感，后者则具有水草摇曳的动态之美，整个意境静中有动，动中愈见其静，一正写，一侧写，从而创造出一个冰清玉洁的透明世界，也折射出作者光明磊落、胸无尘俗的襟怀。作者以高度凝练的笔墨，点染出一个空明澄澈、疏影摇曳、似真似幻的美妙境界。 示例 1 ：动静结合，“积水空明”给人以一种静谧之感，“藻、荇交横”则具有水草摇曳的动态之美，整个意境静中有动，动中愈见其静，点染出一个空明澄澈、疏影摇曳、似真似幻的美妙境界。表现了苏轼醉情月景、超凡脱俗的“闲人”雅趣。 示例 2 ：正面侧面描写相结合，先正面写月色之透明皎洁，后侧面写“水草”交横可见，衬托“水”之清澈，即月色清亮无比，从而创造出一个冰清玉洁的透明世界，也折射出作者光明磊落、胸无尘俗的襟怀。 【点睛】 参考译文： 元丰六年十月十二日夜晚，（我）脱下衣服准备睡觉时，恰好看见月光透过窗户洒入屋内，（于是我）高兴地起床出门散步。想到没有（可以与我）共同游乐的人，于是（我）前往承天寺寻找张怀民。张怀民也没有睡，我们便共同在院子里散步。庭院中充满着月光，像积水充满院落，清澈透明，水中的水藻、荇菜交横错杂，原来是竹子和柏树的影子啊。哪一个夜晚没有月光？（又有）哪个地方没有松柏树呢？只是缺少像我们两个这样（不汲汲于名利而又能从容流连光景）清闲的人罢了。,,,,1970-01-01 00:00:00,687.0
2440645759672320,202.0,,2.0,,【分析】 根据除数是一位数除法可知，要使□ 15 ÷ 6 的商是三位数，只要被除数最高位上的数大于或等于 6 ，得出的商就是三位数，即可得出答案。 【详解】 在除法算式□ 15 ÷ 6 中，被除数是三位数，除数是一位数，要使商是三位数，则□≥ 6 ，即□里最小可以填 6 。 故答案为： 6 【点睛】 本题考查了除数是一位数的除法，比较被除数的首位和除数，来确定商的首位在哪一位。,,,,1970-01-01 00:00:00,688.0
2440864819830785,205.0,,2.0,,【分析】 已知圣火 4 天传递了 816 千米，求平均每天传递多少千米，根据每天传递的距离＝总距离÷天数，可列式为 816 ÷ 4 【详解】 816 ÷ 4 ＝ 204 （千米） 答：平均每天传递 204 千米。 【点睛】 本题主要考查三位数除以一位数的计算，理解平均每天的传递距离与总距离之间的关系是解决本题的关键。,,,,1970-01-01 00:00:00,689.0
2440882139176960,201.0,,2.0,,从某数里连续减去一个数，减到最后的结果为“ 0 ”可理解为某数中含有多少个这样的数，因为 960 － 960 ＝ 0 ，减数 960 便是由若干个 5 组成的，据此解答。 【详解】 960 ÷ 5 ＝ 192 （个）所以 960 里含有 192 个 5 ，将 192 个 5 全部减掉，即为 0 故答案为： C 【点睛】 本题主要考查三位数除以一位数的除法，将题目理解为 960 － 960 ＝ 0 ，求减数是由多少个 5 组成的是解决本题的关键。,,,,1970-01-01 00:00:00,690.0
